#W_0n	Temperature centrale	Temperature moyenne
81.32	-nan	-nan
81.33	-nan	-nan
81.34	-nan	-nan
81.35	-nan	-nan
81.36	-nan	-nan
81.37	-nan	-nan
81.38	-nan	-nan
81.39	-nan	-nan
81.4	-nan	-nan
81.41	-nan	-nan
81.42	-nan	-nan
81.43	-nan	-nan
81.44	-nan	-nan
81.45	-nan	-nan
81.46	-nan	-nan
81.47	-nan	-nan
81.48	-nan	-nan
81.49	-nan	-nan
81.5	-nan	-nan
81.51	-nan	-nan
81.52	-nan	-nan
81.53	-nan	-nan
81.54	-nan	-nan
81.55	-nan	-nan
81.56	-nan	-nan
81.57	-nan	-nan
81.58	-nan	-nan
81.59	-nan	-nan
81.6	-nan	-nan
81.61	-nan	-nan
81.62	-nan	-nan
81.63	-nan	-nan
81.64	-nan	-nan
81.65	-nan	-nan
81.66	-nan	-nan
81.67	-nan	-nan
81.68	-nan	-nan
81.69	-nan	-nan
81.7	-nan	-nan
81.71	-nan	-nan
81.72	-nan	-nan
81.73	-nan	-nan
81.74	-nan	-nan
81.75	-nan	-nan
81.76	-nan	-nan
81.77	-nan	-nan
81.78	-nan	-nan
81.79	-nan	-nan
81.8	-nan	-nan
81.81	-nan	-nan
81.82	-nan	-nan
81.83	-nan	-nan
81.84	-nan	-nan
81.85	-nan	-nan
81.86	-nan	-nan
81.87	-nan	-nan
81.88	-nan	-nan
81.89	-nan	-nan
81.9	-nan	-nan
81.91	-nan	-nan
81.92	-nan	-nan
81.93	-nan	-nan
81.94	-nan	-nan
81.95	-nan	-nan
81.96	-nan	-nan
81.97	-nan	-nan
81.98	-nan	-nan
81.99	-nan	-nan
82	-nan	-nan
82.01	-nan	-nan
82.02	-nan	-nan
82.03	-nan	-nan
82.04	-nan	-nan
82.05	-nan	-nan
82.06	-nan	-nan
82.07	-nan	-nan
82.08	-nan	-nan
82.09	-nan	-nan
82.1	-nan	-nan
82.11	-nan	-nan
82.12	-nan	-nan
82.13	-nan	-nan
82.14	-nan	-nan
82.15	-nan	-nan
82.16	-nan	-nan
82.17	-nan	-nan
82.18	-nan	-nan
82.19	-nan	-nan
82.2	-nan	-nan
82.21	-nan	-nan
82.22	-nan	-nan
82.23	-nan	-nan
82.24	-nan	-nan
82.25	-nan	-nan
82.26	-nan	-nan
82.27	-nan	-nan
82.28	-nan	-nan
82.29	-nan	-nan
82.3	-nan	-nan
82.31	-nan	-nan
82.32	-nan	-nan
82.33	-nan	-nan
82.34	-nan	-nan
82.35	-nan	-nan
82.36	-nan	-nan
82.37	-nan	-nan
82.38	-nan	-nan
82.39	-nan	-nan
82.4	-nan	-nan
82.41	-nan	-nan
82.42	-nan	-nan
82.43	-nan	-nan
82.44	-nan	-nan
82.45	-nan	-nan
82.46	-nan	-nan
82.47	-nan	-nan
82.48	-nan	-nan
82.49	-nan	-nan
82.5	-nan	-nan
82.51	-nan	-nan
82.52	-nan	-nan
82.53	-nan	-nan
82.54	-nan	-nan
82.55	-nan	-nan
82.56	-nan	-nan
82.57	-nan	-nan
82.58	-nan	-nan
82.59	-nan	-nan
82.6	-nan	-nan
82.61	-nan	-nan
82.62	-nan	-nan
82.63	-nan	-nan
82.64	-nan	-nan
82.65	-nan	-nan
82.66	-nan	-nan
82.67	-nan	-nan
82.68	-nan	-nan
82.69	-nan	-nan
82.7	-nan	-nan
82.71	-nan	-nan
82.72	-nan	-nan
82.73	-nan	-nan
82.74	-nan	-nan
82.75	-nan	-nan
82.76	-nan	-nan
82.77	-nan	-nan
82.78	-nan	-nan
82.79	-nan	-nan
82.8	-nan	-nan
82.81	-nan	-nan
82.82	-nan	-nan
82.83	-nan	-nan
82.84	-nan	-nan
82.85	-nan	-nan
82.86	-nan	-nan
82.87	-nan	-nan
82.88	-nan	-nan
82.89	-nan	-nan
82.9	-nan	-nan
82.91	-nan	-nan
82.92	-nan	-nan
82.93	-nan	-nan
82.94	-nan	-nan
82.95	-nan	-nan
82.96	-nan	-nan
82.97	-nan	-nan
82.98	-nan	-nan
82.99	-nan	-nan
83	-nan	-nan
83.01	-nan	-nan
83.02	-nan	-nan
83.03	-nan	-nan
83.04	-nan	-nan
83.05	-nan	-nan
83.06	-nan	-nan
83.07	-nan	-nan
83.08	-nan	-nan
83.09	-nan	-nan
83.1	-nan	-nan
83.11	-nan	-nan
83.12	-nan	-nan
83.13	-nan	-nan
83.14	-nan	-nan
83.15	-nan	-nan
83.16	-nan	-nan
83.17	-nan	-nan
83.18	-nan	-nan
83.19	-nan	-nan
83.2	-nan	-nan
83.21	-nan	-nan
83.22	-nan	-nan
83.23	-nan	-nan
83.24	-nan	-nan
83.25	-nan	-nan
83.26	-nan	-nan
83.27	-nan	-nan
83.28	-nan	-nan
83.29	-nan	-nan
83.3	-nan	-nan
83.31	-nan	-nan
83.32	-nan	-nan
83.33	-nan	-nan
83.34	-nan	-nan
83.35	-nan	-nan
83.36	-nan	-nan
83.37	-nan	-nan
83.38	-nan	-nan
83.39	-nan	-nan
83.4	-nan	-nan
83.41	-nan	-nan
83.42	-nan	-nan
83.43	-nan	-nan
83.44	-nan	-nan
83.45	-nan	-nan
83.46	-nan	-nan
83.47	-nan	-nan
83.48	-nan	-nan
83.49	-nan	-nan
83.5	-nan	-nan
83.51	-nan	-nan
83.52	-nan	-nan
83.53	-nan	-nan
83.54	-nan	-nan
83.55	-nan	-nan
83.56	-nan	-nan
83.57	-nan	-nan
83.58	-nan	-nan
83.59	-nan	-nan
83.6	-nan	-nan
83.61	-nan	-nan
83.62	-nan	-nan
83.63	-nan	-nan
83.64	-nan	-nan
83.65	-nan	-nan
83.66	-nan	-nan
83.67	-nan	-nan
83.68	-nan	-nan
83.69	-nan	-nan
83.7	-nan	-nan
83.71	-nan	-nan
83.72	-nan	-nan
83.73	-nan	-nan
83.74	-nan	-nan
83.75	-nan	-nan
83.76	-nan	-nan
83.77	-nan	-nan
83.78	-nan	-nan
83.79	-nan	-nan
83.8	-nan	-nan
83.81	-nan	-nan
83.82	-nan	-nan
83.83	-nan	-nan
83.84	-nan	-nan
83.85	-nan	-nan
83.86	-nan	-nan
83.87	-nan	-nan
83.88	-nan	-nan
83.89	-nan	-nan
83.9	-nan	-nan
83.91	-nan	-nan
83.92	-nan	-nan
83.93	-nan	-nan
83.94	-nan	-nan
83.95	-nan	-nan
83.96	-nan	-nan
83.97	-nan	-nan
83.98	-nan	-nan
83.99	-nan	-nan
84	-nan	-nan
84.01	-nan	-nan
84.02	-nan	-nan
84.03	-nan	-nan
84.04	-nan	-nan
84.05	-nan	-nan
84.06	-nan	-nan
84.07	-nan	-nan
84.08	-nan	-nan
84.09	-nan	-nan
84.1	-nan	-nan
84.11	-nan	-nan
84.12	-nan	-nan
84.13	-nan	-nan
84.14	-nan	-nan
84.15	-nan	-nan
84.16	-nan	-nan
84.17	-nan	-nan
84.18	-nan	-nan
84.19	-nan	-nan
84.2	-nan	-nan
84.21	-nan	-nan
84.22	-nan	-nan
84.23	-nan	-nan
84.24	-nan	-nan
84.25	-nan	-nan
84.26	-nan	-nan
84.27	-nan	-nan
84.28	-nan	-nan
84.29	-nan	-nan
84.3	-nan	-nan
84.31	-nan	-nan
84.32	-nan	-nan
84.33	-nan	-nan
84.34	-nan	-nan
84.35	-nan	-nan
84.36	-nan	-nan
84.37	-nan	-nan
84.38	-nan	-nan
84.39	-nan	-nan
84.4	-nan	-nan
84.41	-nan	-nan
84.42	-nan	-nan
84.43	-nan	-nan
84.44	-nan	-nan
84.45	-nan	-nan
84.46	-nan	-nan
84.47	-nan	-nan
84.48	-nan	-nan
84.49	-nan	-nan
84.5	-nan	-nan
84.51	-nan	-nan
84.52	-nan	-nan
84.53	-nan	-nan
84.54	-nan	-nan
84.55	-nan	-nan
84.56	-nan	-nan
84.57	-nan	-nan
84.58	-nan	-nan
84.59	-nan	-nan
84.6	-nan	-nan
84.61	-nan	-nan
84.62	-nan	-nan
84.63	-nan	-nan
84.64	-nan	-nan
84.65	-nan	-nan
84.66	-nan	-nan
84.67	-nan	-nan
84.68	-nan	-nan
84.69	-nan	-nan
84.7	-nan	-nan
84.71	-nan	-nan
84.72	-nan	-nan
84.73	-nan	-nan
84.74	-nan	-nan
84.75	-nan	-nan
84.76	-nan	-nan
84.77	-nan	-nan
84.78	-nan	-nan
84.79	-nan	-nan
84.8	-nan	-nan
84.81	-nan	-nan
84.82	-nan	-nan
84.83	-nan	-nan
84.84	-nan	-nan
84.85	-nan	-nan
84.86	-nan	-nan
84.87	-nan	-nan
84.88	-nan	-nan
84.89	-nan	-nan
84.9	-nan	-nan
84.91	-nan	-nan
84.92	-nan	-nan
84.93	-nan	-nan
84.94	-nan	-nan
84.95	-nan	-nan
84.96	-nan	-nan
84.97	-nan	-nan
84.98	-nan	-nan
84.99	-nan	-nan
85	-nan	-nan
85.01	-nan	-nan
85.02	-nan	-nan
85.03	-nan	-nan
85.04	-nan	-nan
85.05	-nan	-nan
85.06	-nan	-nan
85.07	-nan	-nan
85.08	-nan	-nan
85.09	-nan	-nan
85.1	-nan	-nan
85.11	-nan	-nan
85.12	-nan	-nan
85.13	-nan	-nan
85.14	-nan	-nan
85.15	-nan	-nan
85.16	-nan	-nan
85.17	-nan	-nan
85.18	-nan	-nan
85.19	-nan	-nan
85.2	-nan	-nan
85.21	-nan	-nan
85.22	-nan	-nan
85.23	-nan	-nan
85.24	-nan	-nan
85.25	-nan	-nan
85.26	-nan	-nan
85.27	-nan	-nan
85.28	-nan	-nan
85.29	-nan	-nan
85.3	-nan	-nan
85.31	-nan	-nan
85.32	-nan	-nan
85.33	-nan	-nan
85.34	-nan	-nan
85.35	-nan	-nan
85.36	-nan	-nan
85.37	-nan	-nan
85.38	-nan	-nan
85.39	-nan	-nan
85.4	-nan	-nan
85.41	-nan	-nan
85.42	-nan	-nan
85.43	-nan	-nan
85.44	-nan	-nan
85.45	-nan	-nan
85.46	-nan	-nan
85.47	-nan	-nan
85.48	-nan	-nan
85.49	-nan	-nan
85.5	-nan	-nan
85.51	-nan	-nan
85.52	-nan	-nan
85.53	-nan	-nan
85.54	-nan	-nan
85.55	-nan	-nan
85.56	-nan	-nan
85.57	-nan	-nan
85.58	-nan	-nan
85.59	-nan	-nan
85.6	-nan	-nan
85.61	-nan	-nan
85.62	-nan	-nan
85.63	-nan	-nan
85.64	-nan	-nan
85.65	-nan	-nan
85.66	-nan	-nan
85.67	-nan	-nan
85.68	-nan	-nan
85.69	-nan	-nan
85.7	-nan	-nan
85.71	-nan	-nan
85.72	-nan	-nan
85.73	-nan	-nan
85.74	-nan	-nan
85.75	-nan	-nan
85.76	-nan	-nan
85.77	-nan	-nan
85.78	-nan	-nan
85.79	-nan	-nan
85.8	-nan	-nan
85.81	-nan	-nan
85.82	-nan	-nan
85.83	-nan	-nan
85.84	-nan	-nan
85.85	-nan	-nan
85.86	-nan	-nan
85.87	-nan	-nan
85.88	-nan	-nan
85.89	-nan	-nan
85.9	-nan	-nan
85.91	-nan	-nan
85.92	-nan	-nan
85.93	-nan	-nan
85.94	-nan	-nan
85.95	-nan	-nan
85.96	-nan	-nan
85.97	-nan	-nan
85.98	-nan	-nan
85.99	-nan	-nan
86	-nan	-nan
86.01	-nan	-nan
86.02	-nan	-nan
86.03	-nan	-nan
86.04	-nan	-nan
86.05	-nan	-nan
86.06	-nan	-nan
86.07	-nan	-nan
86.08	-nan	-nan
86.09	-nan	-nan
86.1	-nan	-nan
86.11	-nan	-nan
86.12	-nan	-nan
86.13	-nan	-nan
86.14	-nan	-nan
86.15	-nan	-nan
86.16	-nan	-nan
86.17	-nan	-nan
86.18	-nan	-nan
86.19	-nan	-nan
86.2	-nan	-nan
86.21	-nan	-nan
86.22	-nan	-nan
86.23	-nan	-nan
86.24	-nan	-nan
86.25	-nan	-nan
86.26	-nan	-nan
86.27	-nan	-nan
86.28	-nan	-nan
86.29	-nan	-nan
86.3	-nan	-nan
86.31	-nan	-nan
86.32	-nan	-nan
86.33	-nan	-nan
86.34	-nan	-nan
86.35	-nan	-nan
86.36	-nan	-nan
86.37	-nan	-nan
86.38	-nan	-nan
86.39	-nan	-nan
86.4	-nan	-nan
86.41	-nan	-nan
86.42	-nan	-nan
86.43	-nan	-nan
86.44	-nan	-nan
86.45	-nan	-nan
86.46	-nan	-nan
86.47	-nan	-nan
86.48	-nan	-nan
86.49	-nan	-nan
86.5	-nan	-nan
86.51	-nan	-nan
86.52	-nan	-nan
86.53	-nan	-nan
86.54	-nan	-nan
86.55	-nan	-nan
86.56	-nan	-nan
86.57	-nan	-nan
86.58	-nan	-nan
86.59	-nan	-nan
86.6	-nan	-nan
86.61	-nan	-nan
86.62	-nan	-nan
86.63	-nan	-nan
86.64	-nan	-nan
86.65	-nan	-nan
86.66	-nan	-nan
86.67	-nan	-nan
86.68	-nan	-nan
86.69	-nan	-nan
86.7	-nan	-nan
86.71	-nan	-nan
86.72	-nan	-nan
86.73	-nan	-nan
86.74	-nan	-nan
86.75	-nan	-nan
86.76	-nan	-nan
86.77	-nan	-nan
86.78	-nan	-nan
86.79	-nan	-nan
86.8	-nan	-nan
86.81	-nan	-nan
86.82	-nan	-nan
86.83	-nan	-nan
86.84	-nan	-nan
86.85	-nan	-nan
86.86	-nan	-nan
86.87	-nan	-nan
86.88	-nan	-nan
86.89	-nan	-nan
86.9	-nan	-nan
86.91	-nan	-nan
86.92	-nan	-nan
86.93	-nan	-nan
86.94	-nan	-nan
86.95	-nan	-nan
86.96	-nan	-nan
86.97	-nan	-nan
86.98	-nan	-nan
86.99	-nan	-nan
87	-nan	-nan
87.01	-nan	-nan
87.02	-nan	-nan
87.03	-nan	-nan
87.04	-nan	-nan
87.05	-nan	-nan
87.06	-nan	-nan
87.07	-nan	-nan
87.08	-nan	-nan
87.09	-nan	-nan
87.1	-nan	-nan
87.11	-nan	-nan
87.12	-nan	-nan
87.13	-nan	-nan
87.14	-nan	-nan
87.15	-nan	-nan
87.16	-nan	-nan
87.17	-nan	-nan
87.18	-nan	-nan
87.19	-nan	-nan
87.2	-nan	-nan
87.21	-nan	-nan
87.22	-nan	-nan
87.23	-nan	-nan
87.24	-nan	-nan
87.25	-nan	-nan
87.26	-nan	-nan
87.27	-nan	-nan
87.28	-nan	-nan
87.29	-nan	-nan
87.3	-nan	-nan
87.31	-nan	-nan
87.32	-nan	-nan
87.33	-nan	-nan
87.34	-nan	-nan
87.35	-nan	-nan
87.36	-nan	-nan
87.37	-nan	-nan
87.38	-nan	-nan
87.39	-nan	-nan
87.4	-nan	-nan
87.41	-nan	-nan
87.42	-nan	-nan
87.43	-nan	-nan
87.44	-nan	-nan
87.45	-nan	-nan
87.46	-nan	-nan
87.47	-nan	-nan
87.48	-nan	-nan
87.49	-nan	-nan
87.5	-nan	-nan
87.51	-nan	-nan
87.52	-nan	-nan
87.53	-nan	-nan
87.54	-nan	-nan
87.55	-nan	-nan
87.56	-nan	-nan
87.57	-nan	-nan
87.58	-nan	-nan
87.59	-nan	-nan
87.6	-nan	-nan
87.61	-nan	-nan
87.62	-nan	-nan
87.63	-nan	-nan
87.64	-nan	-nan
87.65	-nan	-nan
87.66	-nan	-nan
87.67	-nan	-nan
87.68	-nan	-nan
87.69	-nan	-nan
87.7	-nan	-nan
87.71	-nan	-nan
87.72	-nan	-nan
87.73	-nan	-nan
87.74	-nan	-nan
87.75	-nan	-nan
87.76	-nan	-nan
87.77	-nan	-nan
87.78	-nan	-nan
87.79	-nan	-nan
87.8	-nan	-nan
87.81	-nan	-nan
87.82	-nan	-nan
87.83	-nan	-nan
87.84	-nan	-nan
87.85	-nan	-nan
87.86	-nan	-nan
87.87	-nan	-nan
87.88	-nan	-nan
87.89	-nan	-nan
87.9	-nan	-nan
87.91	-nan	-nan
87.92	-nan	-nan
87.93	-nan	-nan
87.94	-nan	-nan
87.95	-nan	-nan
87.96	-nan	-nan
87.97	-nan	-nan
87.98	-nan	-nan
87.99	-nan	-nan
88	-nan	-nan
88.01	-nan	-nan
88.02	-nan	-nan
88.03	-nan	-nan
88.04	-nan	-nan
88.05	-nan	-nan
88.06	-nan	-nan
88.07	-nan	-nan
88.08	-nan	-nan
88.09	-nan	-nan
88.1	-nan	-nan
88.11	-nan	-nan
88.12	-nan	-nan
88.13	-nan	-nan
88.14	-nan	-nan
88.15	-nan	-nan
88.16	-nan	-nan
88.17	-nan	-nan
88.18	-nan	-nan
88.19	-nan	-nan
88.2	-nan	-nan
88.21	-nan	-nan
88.22	-nan	-nan
88.23	-nan	-nan
88.24	-nan	-nan
88.25	-nan	-nan
88.26	-nan	-nan
88.27	-nan	-nan
88.28	-nan	-nan
88.29	-nan	-nan
88.3	-nan	-nan
88.31	-nan	-nan
88.32	-nan	-nan
88.33	-nan	-nan
88.34	-nan	-nan
88.35	-nan	-nan
88.36	-nan	-nan
88.37	-nan	-nan
88.38	-nan	-nan
88.39	-nan	-nan
88.4	-nan	-nan
88.41	-nan	-nan
88.42	-nan	-nan
88.43	-nan	-nan
88.44	-nan	-nan
88.45	-nan	-nan
88.46	-nan	-nan
88.47	-nan	-nan
88.48	-nan	-nan
88.49	-nan	-nan
88.5	-nan	-nan
88.51	-nan	-nan
88.52	-nan	-nan
88.53	-nan	-nan
88.54	-nan	-nan
88.55	-nan	-nan
88.56	-nan	-nan
88.57	-nan	-nan
88.58	-nan	-nan
88.59	-nan	-nan
88.6	-nan	-nan
88.61	-nan	-nan
88.62	-nan	-nan
88.63	-nan	-nan
88.64	-nan	-nan
88.65	-nan	-nan
88.66	-nan	-nan
88.67	-nan	-nan
88.68	-nan	-nan
88.69	-nan	-nan
88.7	-nan	-nan
88.71	-nan	-nan
88.72	-nan	-nan
88.73	-nan	-nan
88.74	-nan	-nan
88.75	-nan	-nan
88.76	-nan	-nan
88.77	-nan	-nan
88.78	-nan	-nan
88.79	-nan	-nan
88.8	-nan	-nan
88.81	-nan	-nan
88.82	-nan	-nan
88.83	-nan	-nan
88.84	-nan	-nan
88.85	-nan	-nan
88.86	-nan	-nan
88.87	-nan	-nan
88.88	-nan	-nan
88.89	-nan	-nan
88.9	-nan	-nan
88.91	-nan	-nan
88.92	-nan	-nan
88.93	-nan	-nan
88.94	-nan	-nan
88.95	-nan	-nan
88.96	-nan	-nan
88.97	-nan	-nan
88.98	-nan	-nan
88.99	-nan	-nan
89	-nan	-nan
89.01	-nan	-nan
89.02	-nan	-nan
89.03	-nan	-nan
89.04	-nan	-nan
89.05	-nan	-nan
89.06	-nan	-nan
89.07	-nan	-nan
89.08	-nan	-nan
89.09	-nan	-nan
89.1	-nan	-nan
89.11	-nan	-nan
89.12	-nan	-nan
89.13	-nan	-nan
89.14	-nan	-nan
89.15	-nan	-nan
89.16	-nan	-nan
89.17	-nan	-nan
89.18	-nan	-nan
89.19	-nan	-nan
89.2	-nan	-nan
89.21	-nan	-nan
89.22	-nan	-nan
89.23	-nan	-nan
89.24	-nan	-nan
89.25	-nan	-nan
89.26	-nan	-nan
89.27	-nan	-nan
89.28	-nan	-nan
89.29	-nan	-nan
89.3	-nan	-nan
89.31	-nan	-nan
89.32	-nan	-nan
89.33	-nan	-nan
89.34	-nan	-nan
89.35	-nan	-nan
89.36	-nan	-nan
89.37	-nan	-nan
89.38	-nan	-nan
89.39	-nan	-nan
89.4	-nan	-nan
89.41	-nan	-nan
89.42	-nan	-nan
89.43	-nan	-nan
89.44	-nan	-nan
89.45	-nan	-nan
89.46	-nan	-nan
89.47	-nan	-nan
89.48	-nan	-nan
89.49	-nan	-nan
89.5	-nan	-nan
89.51	-nan	-nan
89.52	-nan	-nan
89.53	-nan	-nan
89.54	-nan	-nan
89.55	-nan	-nan
89.56	-nan	-nan
89.57	-nan	-nan
89.58	-nan	-nan
89.59	-nan	-nan
89.6	-nan	-nan
89.61	-nan	-nan
89.62	-nan	-nan
89.63	-nan	-nan
89.64	-nan	-nan
89.65	-nan	-nan
89.66	-nan	-nan
89.67	-nan	-nan
89.68	-nan	-nan
89.69	-nan	-nan
89.7	-nan	-nan
89.71	-nan	-nan
89.72	-nan	-nan
89.73	-nan	-nan
89.74	-nan	-nan
89.75	-nan	-nan
89.76	-nan	-nan
89.77	-nan	-nan
89.78	-nan	-nan
89.79	-nan	-nan
89.8	-nan	-nan
89.81	-nan	-nan
89.82	-nan	-nan
89.83	-nan	-nan
89.84	-nan	-nan
89.85	-nan	-nan
89.86	-nan	-nan
89.87	-nan	-nan
89.88	-nan	-nan
89.89	-nan	-nan
89.9	-nan	-nan
89.91	-nan	-nan
89.92	-nan	-nan
89.93	-nan	-nan
89.94	-nan	-nan
89.95	-nan	-nan
89.96	-nan	-nan
89.97	-nan	-nan
89.98	-nan	-nan
89.99	-nan	-nan
90	-nan	-nan
90.01	-nan	-nan
90.02	-nan	-nan
90.03	-nan	-nan
90.04	-nan	-nan
90.05	-nan	-nan
90.06	-nan	-nan
90.07	-nan	-nan
90.08	-nan	-nan
90.09	-nan	-nan
90.1	-nan	-nan
90.11	-nan	-nan
90.12	-nan	-nan
90.13	-nan	-nan
90.14	-nan	-nan
90.15	-nan	-nan
90.16	-nan	-nan
90.17	-nan	-nan
90.18	-nan	-nan
90.19	-nan	-nan
90.2	-nan	-nan
90.21	-nan	-nan
90.22	-nan	-nan
90.23	-nan	-nan
90.24	-nan	-nan
90.25	-nan	-nan
90.26	-nan	-nan
90.27	-nan	-nan
90.28	-nan	-nan
90.29	-nan	-nan
90.3	-nan	-nan
90.31	-nan	-nan
90.32	-nan	-nan
90.33	-nan	-nan
90.34	-nan	-nan
90.35	-nan	-nan
90.36	-nan	-nan
90.37	-nan	-nan
90.38	-nan	-nan
90.39	-nan	-nan
90.4	-nan	-nan
90.41	-nan	-nan
90.42	-nan	-nan
90.43	-nan	-nan
90.44	-nan	-nan
90.45	-nan	-nan
90.46	-nan	-nan
90.47	-nan	-nan
90.48	-nan	-nan
90.49	-nan	-nan
90.5	-nan	-nan
90.51	-nan	-nan
90.52	-nan	-nan
90.53	-nan	-nan
90.54	-nan	-nan
90.55	-nan	-nan
90.56	-nan	-nan
90.57	-nan	-nan
90.58	-nan	-nan
90.59	-nan	-nan
90.6	-nan	-nan
90.61	-nan	-nan
90.62	-nan	-nan
90.63	-nan	-nan
90.64	-nan	-nan
90.65	-nan	-nan
90.66	-nan	-nan
90.67	-nan	-nan
90.68	-nan	-nan
90.69	-nan	-nan
90.7	-nan	-nan
90.71	-nan	-nan
90.72	-nan	-nan
90.73	-nan	-nan
90.74	-nan	-nan
90.75	-nan	-nan
90.76	-nan	-nan
90.77	-nan	-nan
90.78	-nan	-nan
90.79	-nan	-nan
90.8	-nan	-nan
90.81	-nan	-nan
90.82	-nan	-nan
90.83	-nan	-nan
90.84	-nan	-nan
90.85	-nan	-nan
90.86	-nan	-nan
90.87	-nan	-nan
90.88	-nan	-nan
90.89	-nan	-nan
90.9	-nan	-nan
90.91	-nan	-nan
90.92	-nan	-nan
90.93	-nan	-nan
90.94	-nan	-nan
90.95	-nan	-nan
90.96	-nan	-nan
90.97	-nan	-nan
90.98	-nan	-nan
90.99	-nan	-nan
91	-nan	-nan
91.01	-nan	-nan
91.02	-nan	-nan
91.03	-nan	-nan
91.04	-nan	-nan
91.05	-nan	-nan
91.06	-nan	-nan
91.07	-nan	-nan
91.08	-nan	-nan
91.09	-nan	-nan
91.1	-nan	-nan
91.11	-nan	-nan
91.12	-nan	-nan
91.13	-nan	-nan
91.14	-nan	-nan
91.15	-nan	-nan
91.16	-nan	-nan
91.17	-nan	-nan
91.18	-nan	-nan
91.19	-nan	-nan
91.2	-nan	-nan
91.21	-nan	-nan
91.22	-nan	-nan
91.23	-nan	-nan
91.24	-nan	-nan
91.25	-nan	-nan
91.26	-nan	-nan
91.27	-nan	-nan
91.28	-nan	-nan
91.29	-nan	-nan
91.3	-nan	-nan
91.31	-nan	-nan
91.32	-nan	-nan
91.33	-nan	-nan
91.34	-nan	-nan
91.35	-nan	-nan
91.36	-nan	-nan
91.37	-nan	-nan
91.38	-nan	-nan
91.39	-nan	-nan
91.4	-nan	-nan
91.41	-nan	-nan
91.42	-nan	-nan
91.43	-nan	-nan
91.44	-nan	-nan
91.45	-nan	-nan
91.46	-nan	-nan
91.47	-nan	-nan
91.48	-nan	-nan
91.49	-nan	-nan
91.5	-nan	-nan
91.51	-nan	-nan
91.52	-nan	-nan
91.53	-nan	-nan
91.54	-nan	-nan
91.55	-nan	-nan
91.56	-nan	-nan
91.57	-nan	-nan
91.58	-nan	-nan
91.59	-nan	-nan
91.6	-nan	-nan
91.61	-nan	-nan
91.62	-nan	-nan
91.63	-nan	-nan
91.64	-nan	-nan
91.65	-nan	-nan
91.66	-nan	-nan
91.67	-nan	-nan
91.68	-nan	-nan
91.69	-nan	-nan
91.7	-nan	-nan
91.71	-nan	-nan
91.72	-nan	-nan
91.73	-nan	-nan
91.74	-nan	-nan
91.75	-nan	-nan
91.76	-nan	-nan
91.77	-nan	-nan
91.78	-nan	-nan
91.79	-nan	-nan
91.8	-nan	-nan
91.81	-nan	-nan
91.82	-nan	-nan
91.83	-nan	-nan
91.84	-nan	-nan
91.85	-nan	-nan
91.86	-nan	-nan
91.87	-nan	-nan
91.88	-nan	-nan
91.89	-nan	-nan
91.9	-nan	-nan
91.91	-nan	-nan
91.92	-nan	-nan
91.93	-nan	-nan
91.94	-nan	-nan
91.95	-nan	-nan
91.96	-nan	-nan
91.97	-nan	-nan
91.98	-nan	-nan
91.99	-nan	-nan
92	-nan	-nan
92.01	-nan	-nan
92.02	-nan	-nan
92.03	-nan	-nan
92.04	-nan	-nan
92.05	-nan	-nan
92.06	-nan	-nan
92.07	-nan	-nan
92.08	-nan	-nan
92.09	-nan	-nan
92.1	-nan	-nan
92.11	-nan	-nan
92.12	-nan	-nan
92.13	-nan	-nan
92.14	-nan	-nan
92.15	-nan	-nan
92.16	-nan	-nan
92.17	-nan	-nan
92.18	-nan	-nan
92.19	-nan	-nan
92.2	-nan	-nan
92.21	-nan	-nan
92.22	-nan	-nan
92.23	-nan	-nan
92.24	-nan	-nan
92.25	-nan	-nan
92.26	-nan	-nan
92.27	-nan	-nan
92.28	-nan	-nan
92.29	-nan	-nan
92.3	-nan	-nan
92.31	-nan	-nan
92.32	-nan	-nan
92.33	-nan	-nan
92.34	-nan	-nan
92.35	-nan	-nan
92.36	-nan	-nan
92.37	-nan	-nan
92.38	-nan	-nan
92.39	-nan	-nan
92.4	-nan	-nan
92.41	-nan	-nan
92.42	-nan	-nan
92.43	-nan	-nan
92.44	-nan	-nan
92.45	-nan	-nan
92.46	-nan	-nan
92.47	-nan	-nan
92.48	-nan	-nan
92.49	-nan	-nan
92.5	-nan	-nan
92.51	-nan	-nan
92.52	-nan	-nan
92.53	-nan	-nan
92.54	-nan	-nan
92.55	-nan	-nan
92.56	-nan	-nan
92.57	-nan	-nan
92.58	-nan	-nan
92.59	-nan	-nan
92.6	-nan	-nan
92.61	-nan	-nan
92.62	-nan	-nan
92.63	-nan	-nan
92.64	-nan	-nan
92.65	-nan	-nan
92.66	-nan	-nan
92.67	-nan	-nan
92.68	-nan	-nan
92.69	-nan	-nan
92.7	-nan	-nan
92.71	-nan	-nan
92.72	-nan	-nan
92.73	-nan	-nan
92.74	-nan	-nan
92.75	-nan	-nan
92.76	-nan	-nan
92.77	-nan	-nan
92.78	-nan	-nan
92.79	-nan	-nan
92.8	-nan	-nan
92.81	-nan	-nan
92.82	-nan	-nan
92.83	-nan	-nan
92.84	-nan	-nan
92.85	-nan	-nan
92.86	-nan	-nan
92.87	-nan	-nan
92.88	-nan	-nan
92.89	-nan	-nan
92.9	-nan	-nan
92.91	-nan	-nan
92.92	-nan	-nan
92.93	-nan	-nan
92.94	-nan	-nan
92.95	-nan	-nan
92.96	-nan	-nan
92.97	-nan	-nan
